date,usd,eur,jpy,gbp,chf,nzd,cad,hkd,sgd,myr,twd,krw,idr,cny,sdr
29-May-1995,0.7197,,59.84,0.4504,0.8228,1.0774,0.9855,5.5671,1.0004,1.7715,18.38,547.30,1609,5.9780,0.4566
30-May-1995,0.7212,,59.97,0.4514,0.8242,1.0792,0.9878,5.5788,1.0041,1.7790,18.51,548.22,1612,5.9922,0.4575
31-May-1995,0.7138,,59.45,0.4449,0.8198,1.0734,0.9783,5.5216,0.9923,1.7590,18.27,541.45,1596,5.9300,0.4530
01-Jun-1995,0.7125,,60.38,0.4488,0.8328,1.0739,0.9772,5.5115,0.9925,1.7576,18.31,541.14,1593,5.9177,0.4522
02-Jun-1995,0.7160,,60.75,0.4481,0.8316,1.0748,0.9823,5.5379,0.9957,1.7616,18.40,544.98,1602,5.9454,0.4626
05-Jun-1995,0.7143,,60.19,0.4486,0.8285,1.0706,0.9845,5.5253,0.9932,1.7545,18.35,543.98,1598,5.9300,0.4574
06-Jun-1995,0.7143,,60.19,0.4486,0.8362,1.0706,0.9910,5.5253,0.9932,1.7545,18.35,543.98,1598,5.9300,0.4574
07-Jun-1995,0.7193,,61.27,0.4526,0.8384,1.0723,0.9939,5.5638,1.0045,1.7616,18.48,547.71,1609,5.9700,0.4613
08-Jun-1995,0.7200,,61.06,0.4529,0.8432,1.0732,0.9922,5.5694,1.0032,1.7572,18.50,547.96,1611,5.9763,0.4624
09-Jun-1995,0.7204,,61.24,0.4535,0.8368,1.0773,0.9895,5.5721,1.0033,1.7600,18.51,547.90,1612,5.9781,0.4619
12-Jun-1995,0.7206,,61.08,0.4519,NULL,1.0779,NULL,5.5735,1.0029,1.7604,18.51,551.73,1613,5.9785,0.4625
13-Jun-1995,0.7174,,60.08,0.4492,0.8257,1.0746,0.9893,5.5486,0.9988,1.7494,18.47,546.62,1607,5.9550,0.4588
14-Jun-1995,0.7214,,61.07,0.4523,0.8396,1.0770,0.9976,5.5797,1.0060,1.7622,18.59,550.86,1616,5.9878,0.4603
15-Jun-1995,0.7213,,60.88,0.4481,0.8345,1.0759,0.9942,5.5791,1.0066,1.7605,18.60,549.74,1616,5.9868,0.4617
16-Jun-1995,0.7269,,61.55,0.4545,0.8473,1.0851,1.0039,5.6229,1.0148,1.7760,18.75,554.01,1629,6.0347,0.4657
19-Jun-1995,0.7272,,61.41,0.4527,0.8403,1.0829,1.0056,5.6251,1.0153,1.7757,18.82,554.24,1630,6.0361,0.4653
20-Jun-1995,0.7243,,61.36,0.4528,0.8393,1.0770,1.0013,5.6025,1.0108,1.7677,18.74,552.03,1624,6.0118,0.4626
21-Jun-1995,0.7245,,60.97,0.4519,0.8346,1.0770,0.9988,5.6042,1.0130,1.7649,18.78,552.18,1625,6.0134,0.4624
22-Jun-1995,0.7250,,60.90,0.4506,0.8300,1.0806,1.0007,5.6075,1.0144,1.7657,18.76,552.56,1626,6.0182,0.4624
23-Jun-1995,0.7198,,60.77,0.4507,0.8330,1.0769,0.9895,5.5683,1.0056,1.7549,18.56,548.60,1615,5.9756,0.4574
26-Jun-1995,0.7215,,60.81,0.4504,0.8278,1.0725,0.9911,5.5815,1.0073,1.7590,18.59,549.89,1619,5.9895,0.4605
27-Jun-1995,0.7188,,60.58,0.4532,0.8263,1.0709,0.9868,5.5606,1.0045,1.7521,18.60,546.04,1613,5.9670,0.4577
28-Jun-1995,0.7153,,60.16,0.4517,0.8187,1.0670,0.9843,5.5341,0.9988,1.7448,18.46,542.52,1606,5.9375,0.4554
29-Jun-1995,0.7158,,61.02,0.4530,0.8303,1.0700,0.9850,5.5390,1.0014,1.7462,18.50,542.47,1607,5.9416,0.4570
30-Jun-1995,0.7086,,60.08,0.4452,0.8163,1.0621,0.9752,5.4833,0.9898,1.7283,18.30,537.37,1592,5.8822,0.4539
03-Jul-1995,0.7109,,60.25,0.4462,0.8160,1.0604,0.9754,5.5007,0.9924,1.7339,18.38,537.69,1597,5.9013,0.4531
04-Jul-1995,0.7093,,60.03,0.4442,0.8127,1.0547,0.9729,5.4888,0.9898,1.7307,18.34,537.05,1594,5.8877,0.4519
05-Jul-1995,0.7113,,60.34,0.4453,0.8171,1.0572,0.9757,5.5050,0.9940,1.7356,18.39,537.92,1598,5.9041,0.4532
06-Jul-1995,0.7115,,60.51,0.4461,0.8161,1.0580,0.9744,5.5064,0.9929,1.7374,18.39,538.00,1599,5.9055,0.4538
07-Jul-1995,0.7144,,61.37,0.4476,0.8223,1.0566,0.9769,5.5296,0.9989,1.7439,18.51,540.69,1606,5.9295,0.4556
10-Jul-1995,0.7159,,62.57,0.4489,0.8297,1.0628,0.9726,5.5408,1.0049,1.7536,18.74,542.40,1610,5.9420,0.4578
11-Jul-1995,0.7173,,62.51,0.4509,0.8326,1.0631,0.9719,5.5523,1.0062,1.7574,18.75,543.39,1613,5.9552,0.4611
12-Jul-1995,0.7198,,63.02,0.4531,0.8411,1.0678,0.9739,5.5740,1.0102,1.7671,18.85,545.21,1620,5.9758,0.4636
13-Jul-1995,0.7319,,64.08,0.4598,0.8557,1.0829,0.9932,5.6656,1.0238,1.7946,19.13,554.08,1647,6.0760,0.4721
14-Jul-1995,0.7302,,64.10,0.4576,0.8475,1.0776,0.9938,5.6501,1.0210,1.7913,19.11,555.06,1644,6.0617,0.4727
17-Jul-1995,0.7309,,64.85,0.4593,0.8544,1.0822,0.9918,5.6561,1.0233,1.7914,19.18,554.64,1645,6.0673,0.4693
18-Jul-1995,0.7333,,65.08,0.4594,0.8550,1.0865,0.9967,5.6741,1.0252,1.7979,19.34,555.84,1651,6.0870,0.4736
19-Jul-1995,0.7319,,64.06,0.4587,0.8481,1.0857,0.9961,5.6631,1.0247,1.7917,19.29,553.79,1648,6.0757,0.4717
20-Jul-1995,0.7337,,64.33,0.4592,0.8427,1.0857,1.0009,5.6770,1.0264,1.7960,19.36,555.08,1652,6.0905,0.4713
21-Jul-1995,0.7351,,65.17,0.4608,0.8498,1.0895,1.0016,5.6870,1.0297,1.8014,19.40,555.63,1656,6.1016,0.4715
24-Jul-1995,0.7359,,64.97,0.4612,0.8508,1.0904,0.9994,5.6937,1.0297,1.8105,19.45,556.52,1659,6.1081,0.4733
25-Jul-1995,0.7390,,64.74,0.4630,0.8515,1.0925,1.0016,5.7172,1.0337,1.8117,19.64,558.87,1666,6.1340,0.4744
26-Jul-1995,0.7405,,65.11,0.4658,0.8579,1.0967,1.0060,5.7298,1.0360,1.8169,19.76,560.08,1669,6.1464,0.4752
27-Jul-1995,0.7374,,64.79,0.4620,0.8491,1.0967,1.0015,5.7056,1.0276,1.8096,19.53,557.44,1663,6.1206,0.4748
28-Jul-1995,0.7346,,64.74,0.4598,0.8437,1.0972,1.0014,5.6840,1.0243,1.8064,19.41,555.76,1657,6.0975,0.4720
31-Jul-1995,0.7389,,65.31,0.4611,0.8494,1.0963,1.0124,5.7178,1.0304,1.8162,19.56,559.31,1667,6.1331,0.4753
01-Aug-1995,0.7406,,65.24,0.4632,0.8509,1.1003,1.0110,5.7310,1.0320,1.8165,19.61,560.82,1671,6.1470,0.4749
02-Aug-1995,0.7393,,66.14,0.4611,0.8455,1.0972,1.0101,5.7207,1.0313,1.8131,19.69,560.06,1669,6.1362,0.4752
03-Aug-1995,0.7396,,67.13,0.4618,0.8542,1.1039,1.0051,5.7234,1.0343,1.8216,19.81,561.32,1670,6.1388,0.4773
04-Aug-1995,0.7365,,66.87,0.4595,0.8481,1.1006,1.0008,5.6999,1.0299,1.8133,19.73,558.67,1663,6.1132,0.4769
07-Aug-1995,0.7412,,67.49,0.4610,0.8546,1.1079,1.0079,5.7364,1.0369,1.8262,19.98,562.01,1674,6.1521,0.4806
08-Aug-1995,0.7435,,67.96,0.4648,0.8692,1.1115,1.0087,5.7537,1.0396,1.8356,20.00,563.61,1680,6.1711,0.4824
09-Aug-1995,0.7441,,68.20,0.4647,0.8687,1.1205,1.0105,5.7590,1.0402,1.8361,20.04,564.07,1681,6.1771,0.4850
10-Aug-1995,0.7408,,68.19,0.4631,0.8627,1.1200,1.0064,5.7345,1.0339,1.8286,19.97,561.79,1673,6.1498,0.4824
11-Aug-1995,0.7443,,69.63,0.4691,0.8827,1.1236,1.0106,5.7623,1.0402,1.8404,20.26,565.93,1682,6.1794,0.4857
14-Aug-1995,0.7411,,69.33,0.4716,0.8875,1.1197,1.0074,5.7368,1.0364,1.8326,20.23,564.68,1676,6.1530,0.4884
15-Aug-1995,0.7414,,69.62,0.4720,0.8873,1.1193,1.0082,5.7395,1.0368,1.8261,20.23,564.76,1676,6.1564,0.4885
16-Aug-1995,0.7330,,72.05,0.4720,0.9060,1.1282,0.9958,5.6778,1.0392,1.8276,20.14,564.96,1658,6.0881,0.4859
17-Aug-1995,0.7333,,71.86,0.4741,0.9020,1.1329,0.9968,5.6779,1.0409,1.8289,20.12,571.72,1659,6.0933,0.4925
18-Aug-1995,0.7354,,71.81,0.4755,0.9031,1.1373,0.9996,5.6953,1.0520,1.8332,20.17,577.07,1664,6.1116,0.4961
21-Aug-1995,0.7368,,71.43,0.4774,0.8996,1.1304,1.0008,5.7049,1.0508,1.8365,20.23,573.38,1667,6.1241,0.4940
22-Aug-1995,0.7378,,71.35,0.4788,0.9042,1.1342,1.0016,5.7132,1.0514,1.8456,20.25,572.42,1670,6.1327,0.4948
23-Aug-1995,0.7395,,71.81,0.4824,0.9129,1.1446,1.0028,5.7274,1.0549,1.8473,20.34,574.78,1674,6.1471,0.4972
24-Aug-1995,0.7394,,71.43,0.4791,0.9061,1.1435,1.0055,5.7269,1.0522,1.8455,20.27,575.11,1674,6.1469,0.4969
25-Aug-1995,0.7426,,71.85,0.4810,0.9056,1.1440,1.0009,5.7511,1.0580,1.8506,20.37,576.96,1681,6.1746,0.4992
28-Aug-1995,0.7426,,71.74,0.4788,0.8989,1.1381,0.9991,5.7502,1.0519,1.8468,20.41,575.26,1682,6.1749,0.4981
29-Aug-1995,0.7498,,72.87,0.4844,0.9080,1.1454,1.0044,5.8063,1.0640,1.8660,20.62,580.87,1698,6.2357,0.5014
30-Aug-1995,0.7523,,73.84,0.4869,0.9146,1.1565,1.0082,5.8249,1.0729,1.8792,20.69,584.65,1705,6.2578,0.5031
31-Aug-1995,0.7524,,73.55,0.4861,0.9112,1.1556,1.0084,5.8258,1.0707,1.8791,20.69,582.85,1705,6.2594,0.5070
01-Sep-1995,0.7496,,73.21,0.4833,0.9031,1.1492,1.0071,5.8023,1.0667,1.8712,20.61,579.33,1699,6.2365,0.5022
04-Sep-1995,0.7507,,72.71,0.4815,0.8956,1.1484,1.0087,5.8100,1.0660,1.8700,20.64,577.48,1702,6.2452,0.5037
05-Sep-1995,0.7508,,73.69,0.4838,0.9038,1.1529,1.0079,5.8117,1.0692,1.8738,20.64,578.60,1702,6.2456,0.5038
06-Sep-1995,0.7513,,74.34,0.4835,0.9083,1.1551,1.0054,5.8166,1.0717,1.8779,20.66,579.21,1704,6.2494,0.5042
07-Sep-1995,0.7507,,74.13,0.4841,0.9109,1.1542,1.0033,5.8119,1.0688,1.8758,20.64,578.38,1703,6.2442,0.5038
08-Sep-1995,0.7526,,75.28,0.4862,0.9185,1.1570,1.0104,5.8266,1.0757,1.8829,20.70,580.22,1708,6.2598,0.5070
11-Sep-1995,0.7520,,74.67,0.4836,0.9065,1.1543,1.0084,5.8210,1.0730,1.8792,20.67,580.36,1707,6.2545,0.5094
12-Sep-1995,0.7576,,76.15,0.4890,0.9158,1.1643,1.0177,5.8636,1.0834,1.8959,20.83,586.04,1720,6.3015,0.5102
13-Sep-1995,0.7651,,77.99,0.4928,0.9258,1.1679,1.0293,5.9213,1.0983,1.9193,21.04,593.68,1738,6.3641,0.5176
14-Sep-1995,0.7602,,78.19,0.4901,0.9243,1.1578,1.0330,5.8820,1.0924,1.9172,20.90,589.69,1726,6.3236,0.5176
15-Sep-1995,0.7610,,78.22,0.4916,0.9248,1.1569,1.0372,5.8890,1.0936,1.9179,20.91,590.57,1729,6.3308,0.5184
18-Sep-1995,0.7558,,78.57,0.4881,0.9145,1.1535,1.0302,5.8481,1.0927,1.9109,20.78,587.29,1717,6.2878,0.5159
19-Sep-1995,0.7577,,78.23,0.4896,0.9130,1.1527,1.0320,5.8621,1.0963,1.9146,20.84,587.60,1722,6.3038,0.5171
20-Sep-1995,0.7573,,78.38,0.4891,0.9088,1.1479,1.0314,5.8600,1.0966,1.9156,20.83,586.64,1721,6.3001,0.5176
21-Sep-1995,0.7560,,77.41,0.4873,0.8857,1.1449,1.0262,5.8494,1.0911,1.9102,20.76,582.46,1718,6.2898,0.5155
22-Sep-1995,0.7504,,75.51,0.4742,0.8558,1.1334,1.0124,5.8043,1.0770,1.8835,20.60,578.03,1706,6.2429,0.5045
25-Sep-1995,0.7487,,74.50,0.4758,0.8561,1.1320,1.0087,5.7884,1.0763,1.8863,20.50,575.94,1703,6.2287,0.4980
26-Sep-1995,0.7521,,75.51,0.4792,0.8694,1.1423,1.0116,5.8156,1.0819,1.8960,20.58,578.25,1710,6.2568,0.5014
27-Sep-1995,0.7496,,75.30,0.4777,0.8699,1.1402,1.0084,5.7955,1.0710,1.8871,20.41,575.81,1705,6.2361,0.5025
28-Sep-1995,0.7536,,75.40,0.4783,0.8678,1.1491,1.0183,5.8279,1.0745,1.8938,20.53,579.03,1714,6.2692,0.5045
29-Sep-1995,0.7550,,74.22,0.4777,0.8615,1.1488,1.0175,5.8384,1.0726,1.8932,20.46,580.03,1718,6.2805,0.5024
02-Oct-1995,0.7605,,76.01,0.4816,0.8795,1.1545,1.0189,5.8802,1.0864,1.9172,20.47,583.80,1731,6.3262,0.5049
03-Oct-1995,0.7643,,76.63,0.4810,0.8786,1.1623,1.0221,5.9098,1.0918,1.9255,20.42,587.25,1740,6.3578,0.5109
04-Oct-1995,0.7675,,77.89,0.4855,0.8903,1.1689,1.0216,5.9335,1.1002,1.9393,20.62,589.56,1748,6.3844,0.5127
05-Oct-1995,0.7638,,76.83,0.4813,0.8799,1.1576,1.0194,5.9055,1.0947,1.9320,20.48,586.14,1740,6.3537,0.5119
06-Oct-1995,0.7597,,76.05,0.4793,0.8685,1.1488,1.0158,5.8746,1.0873,1.9255,20.38,583.94,1731,6.3192,0.5092
09-Oct-1995,0.7642,,76.67,0.4815,0.8694,1.1521,1.0194,5.9090,1.0901,1.9376,20.54,586.41,1741,6.3562,0.5099
10-Oct-1995,0.7592,,76.28,0.4791,0.8697,1.1453,1.0142,5.8698,1.0836,1.9270,20.41,583.64,1730,6.3140,0.5065
11-Oct-1995,0.7618,,76.83,0.4829,0.8753,1.1523,1.0179,5.8897,1.0875,1.9327,20.48,585.02,1736,6.3350,0.5083
12-Oct-1995,0.7642,,77.18,0.4859,0.8867,1.1565,1.0219,5.9084,1.0903,1.9430,20.58,587.10,1742,6.3543,0.5112
13-Oct-1995,0.7608,,76.29,0.4829,0.8747,1.1477,1.0183,5.8821,1.0838,1.9347,20.47,584.48,1735,6.3256,0.5083
16-Oct-1995,0.7583,,76.25,0.4811,0.8724,1.1482,1.0160,5.8626,1.0817,1.9253,20.41,583.02,1729,6.3047,0.5074
17-Oct-1995,0.7571,,76.06,0.4811,0.8735,1.1553,1.0120,5.8532,1.0796,1.9204,20.41,580.88,1727,6.2951,0.5059
18-Oct-1995,0.7511,,74.79,0.4758,0.8585,1.1410,1.0052,5.8075,1.0671,1.8946,20.25,575.83,1713,6.2452,0.5023
19-Oct-1995,0.7583,,76.44,0.4824,0.8733,1.1519,1.0149,5.8632,1.0799,1.9153,20.47,581.20,1730,6.3046,0.5055
20-Oct-1995,0.7518,,75.68,0.4774,0.8646,1.1403,1.0085,5.8137,1.0700,1.8984,20.29,576.93,1716,6.2506,0.5025
23-Oct-1995,0.7489,,74.80,0.4746,0.8485,1.1340,1.0176,5.7907,1.0601,1.8891,20.15,573.32,1709,6.2267,0.4997
24-Oct-1995,0.7499,,75.14,0.4753,0.8466,1.1386,1.0291,5.7988,1.0626,1.8920,20.22,574.31,1711,6.2346,0.4971
25-Oct-1995,0.7491,,75.19,0.4737,0.8489,1.1371,1.0236,5.7926,1.0604,1.8925,20.17,573.40,1710,6.2277,0.4964
26-Oct-1995,0.7567,,76.79,0.4800,0.8587,1.1498,1.0322,5.8516,1.0711,1.9170,20.41,579.82,1728,6.2910,0.5034
27-Oct-1995,0.7536,,76.24,0.4766,0.8517,1.1437,1.0298,5.8283,1.0660,1.9135,20.32,577.22,1721,6.2657,0.5016
30-Oct-1995,0.7593,,77.11,0.4810,0.8622,1.1503,1.0342,5.8716,1.0746,1.9323,20.48,581.21,1734,6.3131,0.5049
31-Oct-1995,0.7566,,76.98,0.4800,0.8610,1.1453,1.0116,5.8504,1.0713,1.9256,20.42,579.44,1729,6.2911,0.5031
01-Nov-1995,0.7603,,77.70,0.4810,0.8622,1.1571,1.0211,5.8786,1.0751,1.9322,20.59,582.73,1737,6.3218,0.5077
02-Nov-1995,0.7578,,78.46,0.4801,0.8648,1.1545,1.0257,5.8599,1.0734,1.9290,20.59,583.73,1732,6.3008,0.5070
03-Nov-1995,0.7579,,78.66,0.4799,0.8685,1.1573,1.0200,5.8607,1.0735,1.9294,20.65,585.36,1733,6.3018,0.5093
06-Nov-1995,0.7575,,78.61,0.4789,0.8617,1.1570,1.0215,5.8577,1.0706,1.9258,20.61,583.92,1732,6.2984,0.5096
07-Nov-1995,0.7543,,77.73,0.4772,0.8585,1.1509,1.0202,5.8334,1.0653,1.9182,20.53,582.28,1725,6.2718,0.5048
08-Nov-1995,0.7513,,77.38,0.4753,0.8557,1.1474,1.0204,5.8109,1.0630,1.9059,20.46,578.99,1719,6.2470,0.5028
09-Nov-1995,0.7427,,75.87,0.4705,0.8531,1.1368,1.0061,5.7444,1.0508,1.8842,20.22,571.54,1699,6.1754,0.4978
10-Nov-1995,0.7385,,74.33,0.4677,0.8397,1.1321,0.9996,5.7120,1.0428,1.8697,20.07,567.57,1690,6.1403,0.4941
13-Nov-1995,0.7383,,74.23,0.4708,0.8391,1.1343,0.9977,5.7098,1.0425,1.8709,20.08,567.75,1690,6.1382,0.4912
14-Nov-1995,0.7384,,75.02,0.4739,0.8440,1.1341,0.9965,5.7110,1.0429,1.8741,20.11,567.87,1690,6.1390,0.4913
15-Nov-1995,0.7396,,74.61,0.4727,0.8366,1.1340,1.0005,5.7203,1.0439,1.8727,20.17,568.64,1693,6.1487,0.4927
16-Nov-1995,0.7389,,75.11,0.4738,0.8409,1.1399,1.0008,5.7144,1.0436,1.8731,20.14,568.03,1692,6.1425,0.4948
17-Nov-1995,0.7405,,75.49,0.4761,0.8423,1.1429,1.0026,5.7267,1.0460,1.8737,20.19,570.07,1696,6.1561,0.4930
20-Nov-1995,0.7428,,76.20,0.4810,0.8516,1.1435,1.0032,5.7447,1.0505,1.8837,20.30,573.70,1702,6.1750,0.4954
21-Nov-1995,0.7458,,75.55,0.4796,0.8483,1.1430,1.0077,5.7679,1.0531,1.8928,20.37,573.63,1709,6.1998,0.4995
22-Nov-1995,0.7416,,75.37,0.4765,0.8437,1.1379,1.0038,5.7354,1.0474,1.8850,20.28,569.88,1700,6.1648,0.4967
23-Nov-1995,0.7403,,74.59,0.4741,0.8412,1.1339,1.0018,5.7256,1.0451,1.8807,20.21,568.74,1697,6.1540,0.4941
24-Nov-1995,0.7394,,74.74,0.4729,0.8411,1.1346,1.0009,5.7189,1.0443,1.8796,20.20,568.49,1695,6.1463,0.4935
27-Nov-1995,0.7403,,75.18,0.4750,0.8465,1.1368,1.0020,5.7262,1.0456,1.8813,20.22,569.55,1698,6.1535,0.4941
28-Nov-1995,0.7453,,75.76,0.4801,0.8627,1.1412,1.0087,5.7660,1.0527,1.8957,20.37,572.95,1710,6.1945,0.4988
29-Nov-1995,0.7507,,76.03,0.4856,0.8684,1.1458,1.0190,5.8070,1.0600,1.9083,20.50,577.40,1723,6.2395,0.5037
30-Nov-1995,0.7469,,75.83,0.4860,0.8689,1.1414,1.0142,5.7774,1.0548,1.8990,20.40,575.15,1714,6.2079,0.5020
01-Dec-1995,0.7430,,75.73,0.4845,0.8740,1.1415,1.0125,5.7475,1.0494,1.8824,20.31,572.37,1706,6.1755,0.5000
04-Dec-1995,0.7403,,74.91,0.4817,0.8617,1.1391,1.0112,5.7270,1.0464,1.8748,20.22,569.55,1700,6.1539,0.4997
05-Dec-1995,0.7378,,74.85,0.4808,0.8625,1.1403,1.0086,5.7076,1.0431,1.8717,20.14,568.07,1695,6.1334,0.4960
06-Dec-1995,0.7420,,75.24,0.4807,0.8648,1.1444,1.0126,5.7397,1.0487,1.8848,20.25,571.23,1705,6.1684,0.4986
07-Dec-1995,0.7408,,75.19,0.4800,0.8656,1.1462,1.0110,5.7301,1.0473,1.8796,20.22,570.38,1702,6.1585,0.4983
08-Dec-1995,0.7399,,75.00,0.4824,0.8649,1.1439,1.0131,5.7228,1.0453,1.8773,20.20,569.54,1701,6.1512,0.4977
11-Dec-1995,0.7376,,74.59,0.4813,0.8608,1.1420,1.0186,5.7045,1.0433,1.8716,20.14,567.55,1696,6.1323,0.4973
12-Dec-1995,0.7377,,74.80,0.4808,0.8616,1.1425,1.0186,5.7061,1.0432,1.8730,20.15,567.48,1697,6.1338,0.4961
13-Dec-1995,0.7421,,75.49,0.4842,0.8722,1.1498,1.0219,5.7402,1.0501,1.8858,20.27,571.31,1708,6.1704,0.5003
14-Dec-1995,0.7449,,75.79,0.4850,0.8771,1.1439,1.0251,5.7620,1.0547,1.8949,20.35,574.13,1715,6.1935,0.5029
15-Dec-1995,0.7406,,75.24,0.4805,0.8617,1.1348,1.0177,5.7285,1.0489,1.8830,20.23,571.56,1706,6.1584,0.4993
18-Dec-1995,0.7414,,75.49,0.4820,0.8600,1.1380,1.0176,5.7349,1.0499,1.8860,20.26,571.88,1707,6.1663,0.4996
19-Dec-1995,0.7417,,75.28,0.4813,0.8524,1.1371,1.0217,5.7373,1.0494,1.8868,20.28,572.04,1709,6.1695,0.4992
20-Dec-1995,0.7413,,75.67,0.4814,0.8581,1.1371,1.0180,5.7338,1.0495,1.8861,20.27,572.25,1708,6.1658,0.4984
21-Dec-1995,0.7428,,75.71,0.4821,0.8593,1.1389,1.0144,5.7452,1.0511,1.8892,20.31,573.63,1711,6.1782,0.5004
22-Dec-1995,0.7409,,75.67,0.4807,0.8583,1.1365,1.0101,5.7305,1.0484,1.8818,20.25,572.53,1708,6.1623,0.4988
27-Dec-1995,0.7438,,76.28,0.4780,0.8587,1.1384,1.0132,5.7524,1.0520,1.8907,20.31,573.92,1716,6.1869,0.5017
28-Dec-1995,0.7463,,76.69,0.4790,0.8609,1.1404,1.0153,5.7715,1.0547,1.8975,20.37,577.08,1722,6.2076,0.5020
29-Dec-1995,0.7450,,76.66,0.4814,0.8598,1.1400,1.0145,5.7609,1.0538,1.8928,20.33,577.52,1719,6.1968,0.5009
02-Jan-1996,0.7440,,76.91,0.4814,0.8581,1.1387,1.0153,5.7532,1.0520,1.8896,20.29,577.16,1717,6.1881,0.5005
03-Jan-1996,0.7462,,77.60,0.4806,0.8648,1.1399,1.0106,5.7711,1.0570,1.8989,20.35,579.91,1724,6.2069,0.5029
04-Jan-1996,0.7450,,78.39,0.4805,0.8679,1.1378,1.0092,5.7626,1.0603,1.9057,20.35,585.20,1722,6.1977,0.5028
05-Jan-1996,0.7408,,77.41,0.4775,0.8608,1.1310,1.0050,5.7296,1.0556,1.8919,20.24,583.19,1713,6.1637,0.5025
08-Jan-1996,0.7472,,78.78,0.4824,0.8697,1.1371,1.0147,5.7790,1.0643,1.9087,20.43,590.33,1728,6.2170,0.5065
09-Jan-1996,0.7462,,78.43,0.4809,0.8679,1.1334,1.0171,5.7713,1.0616,1.9089,20.42,588.42,1726,6.2095,0.5058
10-Jan-1996,0.7453,,78.13,0.4816,0.8679,1.1330,1.0155,5.7639,1.0611,1.9045,20.41,586.81,1724,6.2020,0.5052
11-Jan-1996,0.7458,,78.11,0.4834,0.8662,1.1321,1.0182,5.7676,1.0607,1.9066,20.43,589.74,1726,6.2057,0.5056
12-Jan-1996,0.7440,,78.27,0.4824,0.8656,1.1273,1.0133,5.7535,1.0597,1.9041,20.39,587.72,1722,6.1904,0.5026
15-Jan-1996,0.7446,,78.50,0.4817,0.8663,1.1234,1.0159,5.7572,1.0596,1.9095,20.37,589.31,1724,6.1954,0.5031
16-Jan-1996,0.7447,,78.64,0.4829,0.8708,1.1214,1.0146,5.7584,1.0616,1.9096,20.40,590.47,1725,6.1964,0.5031
17-Jan-1996,0.7433,,78.95,0.4846,0.8795,1.1216,1.0170,5.7476,1.0594,1.9081,20.39,588.25,1721,6.1846,0.5056
18-Jan-1996,0.7412,,78.22,0.4853,0.8782,1.1174,1.0107,5.7313,1.0525,1.8909,20.33,584.99,1717,6.1669,0.5046
19-Jan-1996,0.7393,,78.26,0.4891,0.8815,1.1136,1.0074,5.7162,1.0515,1.8894,20.28,583.71,1713,6.1503,0.5043
22-Jan-1996,0.7346,,77.71,0.4877,0.8778,1.1042,1.0030,5.6796,1.0449,1.8766,20.15,579.56,1703,6.1103,0.5025
23-Jan-1996,0.7336,,77.61,0.4848,0.8699,1.1098,1.0036,5.6722,1.0415,1.8738,20.12,578.08,1701,6.1016,0.5029
24-Jan-1996,0.7327,,77.80,0.4842,0.8719,1.1033,1.0020,5.6649,1.0397,1.8757,20.11,575.65,1699,6.0939,0.5009
25-Jan-1996,0.7368,,79.10,0.4874,0.8764,1.1053,1.0109,5.6976,1.0448,1.8877,20.25,580.12,1709,6.1274,0.5062
29-Jan-1996,0.7394,,79.09,0.4918,0.8955,1.1092,1.0207,5.7176,1.0483,1.8898,20.32,579.21,1716,6.1486,0.5085
30-Jan-1996,0.7422,,79.23,0.4922,0.8947,1.1117,1.0233,5.7398,1.0531,1.8994,20.40,582.78,1723,6.1714,0.5109
31-Jan-1996,0.7447,,79.88,0.4943,0.9047,1.1107,1.0281,5.7589,1.0572,1.9064,20.46,585.52,1728,6.1920,0.5121
01-Feb-1996,0.7458,,79.64,0.4924,0.9018,1.1078,1.0251,5.7665,1.0590,1.9076,20.49,584.89,1732,6.2004,0.5138
02-Feb-1996,0.7503,,80.21,0.4934,0.9137,1.1117,1.0305,5.8015,1.0643,1.9144,20.62,587.26,1742,6.2374,0.5162
05-Feb-1996,0.7578,,80.42,0.4944,0.9191,1.1223,1.0426,5.8590,1.0733,1.9333,20.82,590.21,1768,6.2994,0.5207
06-Feb-1996,0.7556,,79.39,0.4913,0.9043,1.1182,1.0411,5.8418,1.0685,1.9210,20.75,587.74,1755,6.2814,0.5164
07-Feb-1996,0.7528,,79.63,0.4892,0.9043,1.1187,1.0326,5.8200,1.0652,1.9117,20.69,586.62,1749,6.2573,0.5132
08-Feb-1996,0.7546,,80.55,0.4915,0.9112,1.1229,1.0312,5.8340,1.0681,1.9216,20.74,589.91,1754,6.2716,0.5159
09-Feb-1996,0.7563,,80.83,0.4917,0.9125,1.1213,1.0372,5.8472,1.0711,1.9284,20.78,590.41,1758,6.2849,0.5183
12-Feb-1996,0.7564,,80.90,0.4954,0.9130,1.1226,1.0369,5.8483,1.0707,1.9287,20.77,588.90,1759,6.2852,0.5175
13-Feb-1996,0.7557,,80.69,0.4939,0.9098,1.1220,1.0372,5.8437,1.0697,1.9261,20.76,588.73,1758,6.2793,0.5174
14-Feb-1996,0.7541,,80.49,0.4899,0.9038,1.1197,1.0363,5.8313,1.0664,1.9188,20.72,586.95,1754,6.2669,0.5167
15-Feb-1996,0.7548,,80.05,0.4903,0.9027,1.1167,1.0409,5.8367,1.0665,1.9195,20.73,587.12,1756,6.2724,0.5161
16-Feb-1996,0.7554,,79.98,0.4913,0.9050,1.1142,1.0434,5.8411,1.0674,1.9263,20.76,589.36,1758,6.2783,0.5154
