date,usd,eur,jpy,gbp,chf,nzd,cad,hkd,sgd,myr,twd,krw,idr,cny,sdr
18-Mar-2008,0.9217,0.5842,89.59,0.4602,0.9036,1.1468,0.9153,7.1596,1.2731,2.9296,28.34,934.47,8549,6.5307,0.5585
19-Mar-2008,0.9325,0.5937,92.48,0.4635,0.9288,1.1470,0.9237,7.2491,1.2864,2.9542,28.58,943.97,8593,6.5898,0.5648
20-Mar-2008,0.9154,0.5869,90.78,0.4618,0.9155,1.1420,0.9287,7.1193,1.2695,2.9190,28.14,928.31,8426,6.4576,0.5576
25-Mar-2008,0.9116,0.5862,91.52,0.4580,0.9234,1.1369,0.9266,7.0938,1.2631,2.9180,27.47,895.69,8378,6.4247,0.5610
26-Mar-2008,0.9164,0.5865,91.64,0.4574,0.9242,1.1415,0.9321,7.1326,1.2644,2.9174,27.47,902.38,8425,6.4408,0.5608
27-Mar-2008,0.9205,0.5825,91.06,0.4590,0.9127,1.1442,0.9360,7.1622,1.2696,2.9442,27.73,911.62,8481,6.4601,0.5603
28-Mar-2008,0.9225,0.5846,92.09,0.4597,0.9172,1.1458,0.9373,7.1779,1.2741,2.9580,28.03,914.47,8487,6.4688,0.5602
31-Mar-2008,0.9180,0.5813,91.58,0.4608,0.9147,1.1557,0.9379,7.1461,1.2665,2.9266,27.93,910.61,8464,6.4393,0.5577
01-Apr-2008,0.9102,0.5770,90.98,0.4588,0.9051,1.1590,0.9304,7.0856,1.2543,2.8938,27.59,895.32,8380,6.3838,0.5535
02-Apr-2008,0.9079,0.5824,92.52,0.4591,0.9199,1.1542,0.9292,7.0734,1.2549,2.8969,27.50,887.52,8342,6.3739,0.5552
03-Apr-2008,0.9141,0.5845,93.87,0.4601,0.9265,1.1602,0.9269,7.1214,1.2643,2.9146,27.80,891.89,8433,6.4142,0.5599
04-Apr-2008,0.9117,0.5821,93.56,0.4571,0.9227,1.1644,0.9165,7.1024,1.2621,2.9106,27.73,888.04,8410,6.3965,0.5601
07-Apr-2008,0.9210,0.5880,94.42,0.4633,0.9333,1.1661,0.9269,7.1745,1.2728,2.9380,28.01,897.65,8490,6.4492,0.5624
08-Apr-2008,0.9272,0.5890,94.87,0.4669,0.9366,1.1650,0.9397,7.2227,1.2806,2.9564,28.27,904.67,8536,6.4915,0.5671
09-Apr-2008,0.9302,0.5923,95.30,0.4730,0.9431,1.1679,0.9429,7.2462,1.2844,2.9618,28.40,907.88,8572,6.5134,0.5690
10-Apr-2008,0.9311,0.5873,93.85,0.4713,0.9283,1.1656,0.9478,7.2483,1.2660,2.9353,28.23,909.27,8561,6.5093,0.5700
11-Apr-2008,0.9318,0.5906,95.11,0.4720,0.9380,1.1666,0.9473,7.2575,1.2650,2.9375,28.20,908.78,8563,6.5206,0.5665
14-Apr-2008,0.9228,0.5868,93.13,0.4685,0.9256,1.1703,0.9459,7.1901,1.2549,2.9133,27.98,903.70,8488,6.4561,0.5625
15-Apr-2008,0.9294,0.5867,94.06,0.4710,0.9279,1.1730,0.9452,7.2434,1.2605,2.9395,28.13,916.76,8541,6.5025,0.5659
16-Apr-2008,0.9272,0.5858,94.28,0.4720,0.9322,1.1817,0.9436,7.2274,1.2577,2.9313,28.06,917.56,8530,6.4867,0.5649
17-Apr-2008,0.9379,0.5887,95.78,0.4758,0.9392,1.1859,0.9384,7.3090,1.2679,2.9564,28.32,929.88,8630,6.5533,0.5698
18-Apr-2008,0.9384,0.5901,96.16,0.4712,0.9448,1.1845,0.9466,7.3132,1.2683,2.9536,28.41,939.48,8627,6.5660,0.5709
21-Apr-2008,0.9400,0.5938,97.62,0.4700,0.9560,1.1881,0.9441,7.3266,1.2724,2.9538,28.50,931.87,8642,6.5793,0.5732
22-Apr-2008,0.9416,0.5937,97.04,0.4759,0.9519,1.1865,0.9489,7.3401,1.2729,2.9590,28.48,939.06,8653,6.5820,0.5738
23-Apr-2008,0.9497,0.5945,97.93,0.4762,0.9544,1.1894,0.9582,7.4028,1.2804,2.9745,28.76,941.49,8754,6.6384,0.5781
24-Apr-2008,0.9474,0.5976,98.24,0.4790,0.9644,1.1933,0.9649,7.3825,1.2801,2.9687,28.71,943.28,8733,6.6198,0.5761
28-Apr-2008,0.9369,0.5982,98.01,0.4723,0.9682,1.1941,0.9453,7.3006,1.2763,2.9550,28.48,933.81,8660,6.5615,0.5758
29-Apr-2008,0.9356,0.5989,97.56,0.4705,0.9688,1.1976,0.9483,7.2902,1.2724,2.9471,28.46,936.16,8648,6.5379,0.5741
30-Apr-2008,0.9337,0.5991,96.96,0.4753,0.9676,1.2035,0.9463,7.2773,1.2715,2.9484,28.43,936.27,8623,6.5345,0.5744
01-May-2008,0.9377,0.6000,97.31,0.4720,0.9711,1.2020,0.9455,7.3080,1.2729,2.9622,28.55,940.04,8647,6.5558,0.5774
02-May-2008,0.9318,0.6031,97.57,0.4718,0.9771,1.1985,0.9484,7.2638,1.2698,2.9477,28.38,942.42,8606,6.5119,0.5735
05-May-2008,0.9405,0.6082,98.98,0.4758,0.9923,1.2005,0.9576,7.3310,1.2798,2.9741,28.68,949.67,8683,6.5780,0.5802
06-May-2008,0.9444,0.6091,99.12,0.4788,0.9935,1.2023,0.9547,7.3607,1.2822,2.9716,28.79,958.24,8713,6.5964,0.5830
07-May-2008,0.9463,0.6113,99.27,0.4807,0.9974,1.2036,0.9502,7.3759,1.2856,2.9823,28.85,970.67,8732,6.6100,0.5836
08-May-2008,0.9400,0.6137,98.18,0.4813,0.9951,1.2173,0.9502,7.3277,1.2965,3.0237,28.90,986.29,8714,6.5818,0.5817
09-May-2008,0.9417,0.6101,97.41,0.4815,0.9865,1.2171,0.9541,7.3414,1.2905,3.0191,28.99,981.96,8720,6.5926,0.5832
12-May-2008,0.9373,0.6088,96.86,0.4818,0.9827,1.2265,0.9456,7.3080,1.2841,3.0148,28.82,979.10,8679,6.5454,0.5783
13-May-2008,0.9465,0.6086,98.19,0.4843,0.9869,1.2315,0.9528,7.3798,1.2942,3.0482,29.25,986.87,8760,6.6154,0.5846
14-May-2008,0.9381,0.6073,98.37,0.4827,0.9897,1.2314,0.9414,7.3156,1.2918,3.0502,29.04,982.38,8710,6.5633,0.5794
15-May-2008,0.9336,0.6022,97.92,0.4796,0.9828,1.2338,0.9366,7.2838,1.2910,3.0505,28.92,977.39,8696,6.5364,0.5782
16-May-2008,0.9449,0.6098,98.78,0.4852,0.9955,1.2363,0.9457,7.3707,1.2964,3.0638,29.00,983.07,8788,6.6050,0.5839
19-May-2008,0.9551,0.6130,99.41,0.4879,1.0002,1.2356,0.9540,7.4489,1.3054,3.0907,29.16,994.21,8882,6.6645,0.5904
20-May-2008,0.9586,0.6168,99.71,0.4907,1.0075,1.2414,0.9500,7.4778,1.3143,3.1202,29.28,1000.68,8896,6.6929,0.5902
21-May-2008,0.9587,0.6117,99.05,0.4871,0.9935,1.2378,0.9488,7.4783,1.3074,3.0966,29.20,999.68,8925,6.6718,0.5889
22-May-2008,0.9644,0.6113,99.39,0.4891,0.9898,1.2260,0.9485,7.5221,1.3106,3.0981,29.29,1006.54,8993,6.6977,0.5901
23-May-2008,0.9580,0.6087,99.68,0.4839,0.9872,1.2199,0.9449,7.4750,1.3040,3.0852,29.19,1002.26,8946,6.6531,0.5861
26-May-2008,0.9615,0.6100,99.32,0.4853,0.9862,1.2230,0.9500,7.5022,1.3078,3.0994,29.32,1009.29,8990,6.6697,0.5886
27-May-2008,0.9635,0.6092,99.75,0.4856,0.9853,1.2173,0.9532,7.5202,1.3109,3.1319,29.40,999.42,9009,6.6852,0.5899
28-May-2008,0.9612,0.6115,99.95,0.4863,0.9899,1.2173,0.9538,7.5022,1.3091,3.1119,29.32,993.78,8956,6.6783,0.5883
29-May-2008,0.9613,0.6156,100.94,0.4872,1.0007,1.2241,0.9522,7.5031,1.3114,3.1143,29.27,989.90,8969,6.6684,0.5901
30-May-2008,0.9559,0.6160,100.73,0.4833,1.0023,1.2230,0.9447,7.4599,1.3041,3.0976,29.07,984.39,8899,6.6351,0.5888
02-Jun-2008,0.9522,0.6130,100.39,0.4830,0.9936,1.2161,0.9484,7.4303,1.2982,3.0732,28.83,974.81,8865,6.6046,0.5875
03-Jun-2008,0.9547,0.6138,99.53,0.4860,0.9872,1.2187,0.9553,7.4501,1.3015,3.0803,28.95,970.93,8896,6.6122,0.5887
04-Jun-2008,0.9567,0.6189,100.62,0.4876,0.9971,1.2259,0.9655,7.4695,1.3053,3.0964,29.02,973.20,8914,6.6366,0.5886
05-Jun-2008,0.9550,0.6188,100.76,0.4892,0.9967,1.2467,0.9687,7.4577,1.3066,3.1119,29.10,975.77,8904,6.6293,0.5899
06-Jun-2008,0.9593,0.6151,101.85,0.4900,0.9972,1.2504,0.9757,7.4894,1.3103,3.1270,29.10,981.84,8948,6.6415,0.5950
10-Jun-2008,0.9488,0.6089,101.31,0.4826,0.9793,1.2555,0.9732,7.4110,1.2977,3.1026,28.79,970.72,8852,6.5685,0.5814
11-Jun-2008,0.9445,0.6101,101.74,0.4833,0.9849,1.2535,0.9669,7.3758,1.2968,3.0900,28.70,970.66,8800,6.5393,0.5844
12-Jun-2008,0.9379,0.6063,100.64,0.4795,0.9730,1.2457,0.9582,7.3215,1.2938,3.0721,28.54,968.05,8748,6.4772,0.5807
13-Jun-2008,0.9402,0.6088,101.38,0.4829,0.9792,1.2531,0.9614,7.3444,1.2957,3.0777,28.58,973.34,8763,6.4904,0.5836
16-Jun-2008,0.9394,0.6101,101.75,0.4811,0.9845,1.2507,0.9654,7.3392,1.2925,3.0757,28.57,972.75,8760,6.4844,0.5850
17-Jun-2008,0.9427,0.6071,101.70,0.4790,0.9804,1.2458,0.9638,7.3622,1.2890,3.0647,28.61,965.56,8781,6.4970,0.5972
18-Jun-2008,0.9415,0.6084,101.80,0.4827,0.9833,1.2475,0.9600,7.3514,1.2876,3.0586,28.55,968.05,8739,6.4794,0.5834
19-Jun-2008,0.9464,0.6082,101.89,0.4830,0.9787,1.2487,0.9640,7.3867,1.2948,3.0867,28.77,971.76,8792,6.5067,0.5868
20-Jun-2008,0.9517,0.6129,102.67,0.4827,0.9921,1.2491,0.9657,7.4292,1.3023,3.1049,28.89,978.92,8813,6.5477,0.5891
23-Jun-2008,0.9543,0.6120,102.53,0.4840,0.9900,1.2535,0.9695,7.4485,1.3023,3.1148,29.01,989.85,8842,6.5568,0.5885
24-Jun-2008,0.9527,0.6137,102.97,0.4846,0.9964,1.2589,0.9684,7.4382,1.3035,3.1072,29.01,982.71,8834,6.5478,0.5893
25-Jun-2008,0.9567,0.6143,103.20,0.4857,0.9959,1.2641,0.9684,7.4697,1.3087,3.1222,29.08,991.19,8850,6.5691,0.5914
26-Jun-2008,0.9592,0.6117,103.58,0.4860,0.9931,1.2678,0.9684,7.4873,1.3106,3.1246,29.13,993.59,8853,6.5826,0.5922
27-Jun-2008,0.9600,0.6103,102.82,0.4832,0.9854,1.2622,0.9702,7.4899,1.3100,3.1349,29.18,996.48,8849,6.5876,0.5904
30-Jun-2008,0.9626,0.6096,101.93,0.4829,0.9793,1.2609,0.9715,7.5091,1.3106,3.1434,29.23,1005.27,8880,6.6002,0.5906
01-Jul-2008,0.9553,0.6057,101.04,0.4795,0.9730,1.2560,0.9733,7.4483,1.3004,3.1200,28.99,999.34,8806,6.5512,0.5847
02-Jul-2008,0.9599,0.6072,101.69,0.4813,0.9776,1.2650,0.9783,7.4862,1.3082,3.1432,29.15,1007.37,8860,6.5839,0.5870
03-Jul-2008,0.9624,0.6065,102.14,0.4833,0.9777,1.2660,0.9747,7.5056,1.3073,3.1432,29.27,1001.23,8869,6.5952,0.5901
04-Jul-2008,0.9620,0.6121,102.73,0.4849,0.9864,1.2708,0.9781,7.5023,1.3092,3.1414,29.25,1010.20,8871,6.6000,0.5879
07-Jul-2008,0.9606,0.6142,103.11,0.4862,0.9904,1.2703,0.9798,7.4907,1.3086,3.1373,29.19,1001.23,8847,6.5864,0.5870
08-Jul-2008,0.9543,0.6076,102.03,0.4835,0.9801,1.2695,0.9707,7.4456,1.3010,3.1124,29.00,984.98,8781,6.5435,0.5878
09-Jul-2008,0.9515,0.6054,101.94,0.4824,0.9782,1.2611,0.9683,7.4236,1.2966,3.0927,28.93,954.31,8748,6.5240,0.5853
10-Jul-2008,0.9603,0.6106,102.57,0.4851,0.9887,1.2689,0.9719,7.4912,1.3067,3.1157,29.19,962.46,8795,6.5747,0.5907
11-Jul-2008,0.9602,0.6084,102.92,0.4859,0.9881,1.2666,0.9696,7.4924,1.3058,3.1170,29.21,962.02,8795,6.5635,0.5904
14-Jul-2008,0.9682,0.6095,103.17,0.4879,0.9877,1.2719,0.9782,7.5550,1.3129,3.1341,29.43,971.76,8863,6.6149,0.5938
15-Jul-2008,0.9750,0.6118,103.24,0.4881,0.9888,1.2732,0.9797,7.6069,1.3156,3.1361,29.65,981.68,8897,6.6554,0.5967
16-Jul-2008,0.9786,0.6151,102.21,0.4884,0.9881,1.2668,0.9801,7.6301,1.3195,3.1594,29.74,986.40,8938,6.6686,0.5945
17-Jul-2008,0.9773,0.6161,102.58,0.4884,0.9915,1.2649,0.9786,7.6213,1.3193,3.1581,29.67,989.91,8947,6.6725,0.5946
18-Jul-2008,0.9724,0.6125,103.14,0.4868,0.9908,1.2734,0.9769,7.5825,1.3152,3.1540,29.50,985.38,8898,6.6306,0.5940
21-Jul-2008,0.9754,0.6149,104.17,0.4896,0.9968,1.2811,0.9815,7.6067,1.3180,3.1562,29.60,993.01,8923,6.6615,0.5967
22-Jul-2008,0.9754,0.6125,103.89,0.4870,0.9927,1.2826,0.9765,7.6053,1.3189,3.1627,29.63,992.18,8940,6.6538,0.5962
23-Jul-2008,0.9687,0.6135,103.98,0.4861,0.9981,1.2844,0.9766,7.5549,1.3169,3.1396,29.43,982.02,8862,6.6150,0.5913
24-Jul-2008,0.9587,0.6109,103.39,0.4799,0.9948,1.2915,0.9683,7.4785,1.3057,3.1095,29.15,966.75,8755,6.5464,0.5887
25-Jul-2008,0.9584,0.6099,102.36,0.4822,0.9904,1.2897,0.9718,7.4747,1.3037,3.1162,29.16,965.97,8755,6.5393,0.5898
28-Jul-2008,0.9541,0.6075,102.87,0.4800,0.9887,1.2845,0.9720,7.4411,1.3017,3.1156,29.00,960.30,8695,6.5144,0.5854
29-Jul-2008,0.9583,0.6085,102.94,0.4804,0.9906,1.2854,0.9786,7.4761,1.3059,3.1231,29.19,967.07,8744,6.5418,0.5884
30-Jul-2008,0.9478,0.6088,102.43,0.4791,0.9917,1.2904,0.9705,7.3960,1.2970,3.0922,28.91,958.06,8647,6.4780,0.5823
31-Jul-2008,0.9434,0.6051,101.87,0.4768,0.9876,1.2872,0.9657,7.3611,1.2911,3.0783,28.90,953.54,8594,6.4458,0.5822
01-Aug-2008,0.9374,0.6024,100.90,0.4727,0.9832,1.2862,0.9596,7.3137,1.2836,3.0575,28.73,950.66,8516,6.4124,0.5783
05-Aug-2008,0.9221,0.5936,99.69,0.4708,0.9696,1.2722,0.9594,7.1966,1.2672,3.0157,28.34,939.34,8375,6.3180,0.5694
06-Aug-2008,0.9179,0.5923,99.45,0.4694,0.9654,1.2652,0.9572,7.1639,1.2645,3.0080,28.31,932.86,8324,6.2868,0.5685
07-Aug-2008,0.9109,0.5898,99.85,0.4675,0.9632,1.2688,0.9533,7.1103,1.2604,2.9914,28.09,925.75,8296,6.2479,0.5650
08-Aug-2008,0.8953,0.5879,98.15,0.4638,0.9564,1.2744,0.9442,6.9910,1.2516,2.9514,27.78,919.50,8202,6.1444,0.5560
11-Aug-2008,0.8855,0.5918,97.48,0.4621,0.9590,1.2650,0.9439,6.9162,1.2465,2.9430,27.63,913.97,8140,6.0772,0.5559
12-Aug-2008,0.8741,0.5894,96.32,0.4602,0.9542,1.2595,0.9360,6.8269,1.2347,2.9147,27.24,904.61,8027,5.9993,0.5502
13-Aug-2008,0.8656,0.5800,94.12,0.4564,0.9395,1.2558,0.9218,6.7586,1.2162,2.8695,27.00,899.23,7938,5.9377,0.5474
14-Aug-2008,0.8703,0.5853,95.28,0.4663,0.9472,1.2452,0.9250,6.7964,1.2272,2.8998,27.21,904.72,7992,5.9707,0.5508
15-Aug-2008,0.8639,0.5845,95.25,0.4633,0.9480,1.2389,0.9223,6.7495,1.2224,2.8889,27.08,899.19,7939,5.9337,0.5468
18-Aug-2008,0.8737,0.5923,96.25,0.4674,0.9553,1.2318,0.9233,6.8274,1.2338,2.9125,27.44,913.06,8029,6.0021,0.5566
19-Aug-2008,0.8675,0.5916,95.50,0.4669,0.9542,1.2256,0.9237,6.7773,1.2268,2.8961,27.20,909.83,7968,5.9589,0.5524
20-Aug-2008,0.8721,0.5904,95.79,0.4677,0.9529,1.2207,0.9265,6.8106,1.2287,2.9071,27.38,914.75,8008,5.9778,0.5553
21-Aug-2008,0.8729,0.5902,95.15,0.4683,0.9556,1.2227,0.9236,6.8163,1.2329,2.9142,27.44,919.51,7991,5.9772,0.5560
22-Aug-2008,0.8803,0.5912,95.80,0.4691,0.9572,1.2243,0.9189,6.8734,1.2369,2.9406,27.72,928.70,8055,6.0112,0.5588
25-Aug-2008,0.8633,0.5867,95.08,0.4684,0.9508,1.2238,0.9067,6.7415,1.2251,2.9106,27.12,930.85,7908,5.9095,0.5475
26-Aug-2008,0.8580,0.5840,94.12,0.4652,0.9436,1.2360,0.9028,6.6995,1.2212,2.9090,27.08,934.23,7879,5.8752,0.5447
27-Aug-2008,0.8583,0.5840,93.66,0.4657,0.9419,1.2235,0.8972,6.7014,1.2162,2.8968,27.05,931.38,7865,5.8760,0.5491
28-Aug-2008,0.8671,0.5866,94.57,0.4727,0.9477,1.2285,0.9058,6.7705,1.2248,2.9260,27.30,938.70,7938,5.9193,0.5513
29-Aug-2008,0.8639,0.5857,94.18,0.4717,0.9455,1.2270,0.9080,6.7450,1.2233,2.9299,27.24,940.48,7907,5.9067,0.5496
01-Sep-2008,0.8537,0.5834,92.65,0.4733,0.9418,1.2262,0.9109,6.6637,1.2158,2.9039,26.99,951.32,7824,5.8346,0.5438
02-Sep-2008,0.8465,0.5811,91.45,0.4730,0.9338,1.2282,0.9052,6.6088,1.2097,2.8982,26.89,951.25,7781,5.7912,0.5392
03-Sep-2008,0.8254,0.5719,89.89,0.4657,0.9181,1.2230,0.8851,6.4460,1.1873,2.8410,26.27,953.34,7602,5.6531,0.5303
04-Sep-2008,0.8335,0.5745,90.11,0.4690,0.9209,1.2212,0.8846,6.5085,1.1934,2.8618,26.52,940.23,7672,5.6986,0.5369
05-Sep-2008,0.8164,0.5711,87.00,0.4643,0.9062,1.2245,0.8712,6.3741,1.1711,2.8219,26.04,907.22,7615,5.5831,0.5248
08-Sep-2008,0.8349,0.5793,90.73,0.4656,0.9302,1.2217,0.8815,6.5170,1.1841,2.8516,26.38,907.04,7727,5.7104,0.5398
09-Sep-2008,0.8050,0.5713,86.51,0.4586,0.9119,1.2122,0.8580,6.2763,1.1553,2.7793,25.69,887.67,7535,5.5062,0.5216
10-Sep-2008,0.8065,0.5698,86.34,0.4576,0.9089,1.2057,0.8613,6.2897,1.1546,2.7889,25.71,880.58,7523,5.5165,0.5227
11-Sep-2008,0.7962,0.5702,85.46,0.4547,0.9053,1.2249,0.8559,6.2090,1.1468,2.7620,25.49,883.62,7516,5.4495,0.5171
12-Sep-2008,0.8048,0.5743,86.39,0.4574,0.9139,1.2283,0.8640,6.2762,1.1563,2.7802,25.80,894.41,7609,5.5076,0.5246
15-Sep-2008,0.8257,0.5716,87.28,0.4558,0.9153,1.2302,0.8736,6.4372,1.1808,2.8528,26.50,913.84,7807,5.6457,0.5358
16-Sep-2008,0.7905,0.5540,82.46,0.4397,0.8763,1.2135,0.8458,6.1577,1.1338,2.7304,25.45,918.28,7474,5.4005,0.5100
17-Sep-2008,0.7990,0.5629,84.78,0.4474,0.8961,1.2069,0.8537,6.2215,1.1452,2.7550,25.63,896.68,7511,5.4688,0.5153
18-Sep-2008,0.7936,0.5527,83.03,0.4359,0.8745,1.1912,0.8469,6.1737,1.1385,2.7482,25.62,916.85,7472,5.4288,0.5123
19-Sep-2008,0.8127,0.5714,86.74,0.4502,0.9067,1.2031,0.8627,6.3253,1.1665,2.8140,26.17,930.14,7619,5.5551,0.5187
22-Sep-2008,0.8315,0.5734,88.65,0.4539,0.9161,1.2126,0.8710,6.4676,1.1811,2.8466,26.67,946.95,7737,5.6746,0.5369
23-Sep-2008,0.8429,0.5695,88.77,0.4538,0.9070,1.2207,0.8712,6.5464,1.1886,2.8671,26.91,970.14,7860,5.7498,0.5372
24-Sep-2008,0.8366,0.5710,88.75,0.4518,0.9111,1.2285,0.8660,6.4969,1.1849,2.8633,26.73,966.15,7814,5.7092,0.5292
25-Sep-2008,0.8372,0.5690,88.62,0.4506,0.9078,1.2208,0.8669,6.5055,1.1892,2.8703,26.80,970.90,7857,5.7140,0.5320
26-Sep-2008,0.8311,0.5678,87.82,0.4518,0.9023,1.2129,0.8597,6.4645,1.1838,2.8536,26.62,967.03,7798,5.6772,0.5278
29-Sep-2008,0.8280,0.5723,88.04,0.4533,0.9082,1.2105,0.8602,6.4355,1.1845,2.8512,26.62,984.24,7825,5.6677,0.5271
30-Sep-2008,0.7996,0.5565,83.41,0.4435,0.8753,1.1925,0.8398,6.2095,1.1438,2.7626,25.80,964.20,7540,5.4733,0.5137
01-Oct-2008,0.7962,0.5647,84.41,0.4469,0.8921,1.1871,0.8456,6.1854,1.1439,2.7409,25.53,949.39,7508,5.4501,0.5113
02-Oct-2008,0.7908,0.5664,83.70,0.4472,0.8919,1.1764,0.8411,6.1436,1.1380,2.7255,25.40,966.75,7457,5.4131,0.5114
03-Oct-2008,0.7804,0.5617,82.25,0.4401,0.8812,1.1742,0.8395,6.0636,1.1295,2.7135,25.11,955.01,7359,5.3419,0.5085
07-Oct-2008,0.7223,0.5324,74.38,0.4116,0.8270,1.1375,0.7920,5.6100,1.0554,2.5179,23.39,964.60,6930,4.9402,0.4734
08-Oct-2008,0.7051,0.5175,71.05,0.4017,0.8016,1.1329,0.7785,5.4780,1.0349,2.4668,22.88,973.57,6771,4.8073,0.4620
09-Oct-2008,0.6916,0.5060,69.69,0.4006,0.7799,1.1330,0.7778,5.3714,1.0159,2.4230,22.44,963.05,6636,4.7202,0.4513
10-Oct-2008,0.6551,0.4841,64.84,0.3888,0.7386,1.1075,0.7631,5.0860,0.9722,2.3017,21.26,896.50,6392,4.4760,0.4274
13-Oct-2008,0.6602,0.4883,66.03,0.3879,0.7499,1.1118,0.7761,5.1236,0.9735,2.3176,21.40,827.89,6519,4.5077,0.4326
14-Oct-2008,0.7083,0.5184,72.47,0.4040,0.8025,1.1375,0.8060,5.4990,1.0341,2.4727,22.93,856.16,6899,4.8338,0.4641
15-Oct-2008,0.6983,0.5142,70.91,0.4003,0.7945,1.1299,0.8112,5.4201,1.0260,2.4512,22.62,877.24,6831,4.7718,0.4555
16-Oct-2008,0.6681,0.4996,67.00,0.3873,0.7648,1.0967,0.7940,5.1816,0.9905,2.3547,21.75,885.73,6571,4.5657,0.4359
17-Oct-2008,0.6899,0.5116,70.09,0.3981,0.7829,1.1198,0.8133,5.3515,1.0199,2.4284,22.47,910.91,6767,4.7111,0.4530
20-Oct-2008,0.7004,0.5189,71.51,0.4028,0.7936,1.1381,0.8276,5.4345,1.0348,2.4672,22.83,911.57,6874,4.7834,0.4608
21-Oct-2008,0.6949,0.5214,70.59,0.4044,0.7991,1.1268,0.8283,5.3901,1.0257,2.4516,22.69,925.64,6813,4.7486,0.4570
22-Oct-2008,0.6662,0.5201,66.39,0.4090,0.7741,1.1140,0.8201,5.1664,0.9986,2.3600,21.93,908.66,6585,4.5538,0.4414
23-Oct-2008,0.6663,0.5205,64.86,0.4090,0.7756,1.1189,0.8383,5.1656,1.0018,2.3797,22.25,943.88,6636,4.5545,0.4462
24-Oct-2008,0.6514,0.5083,62.50,0.4054,0.7592,1.1116,0.8182,5.0507,0.9815,2.3301,21.76,937.43,6513,4.4567,0.4364
27-Oct-2008,0.6194,0.4919,58.09,0.3935,0.7180,1.1156,0.7904,4.8017,0.9337,2.2181,20.74,893.17,6628,4.2401,0.4163
28-Oct-2008,0.6122,0.4911,57.40,0.3923,0.7098,1.1190,0.7925,4.7452,0.9264,2.1981,20.51,903.45,6979,4.1893,0.4142
29-Oct-2008,0.6376,0.5030,61.69,0.3983,0.7366,1.1172,0.8166,4.9434,0.9570,2.2794,21.23,903.16,7014,4.3536,0.4302
30-Oct-2008,0.6849,0.5186,67.35,0.4136,0.7711,1.1523,0.8191,5.3096,1.0030,2.4269,22.53,858.86,7294,4.6837,0.4596
31-Oct-2008,0.6680,0.5223,65.26,0.4102,0.7626,1.1429,0.8106,5.1784,0.9895,2.3798,21.91,847.56,7265,4.5625,0.4443
03-Nov-2008,0.6815,0.5308,67.60,0.4198,0.7846,1.1498,0.8154,5.2822,1.0037,2.3990,22.37,869.19,7394,4.6591,0.4579
04-Nov-2008,0.6644,0.5280,65.62,0.4246,0.7825,1.1299,0.7886,5.1494,0.9878,2.3516,21.84,859.17,7408,4.5415,0.4458
05-Nov-2008,0.6882,0.5356,68.47,0.4345,0.8064,1.1413,0.7973,5.3339,1.0149,2.4311,22.55,871.98,7501,4.7021,0.4637
06-Nov-2008,0.6730,0.5229,65.74,0.4248,0.7834,1.1340,0.7901,5.2160,0.9992,2.3817,22.11,894.22,7353,4.5919,0.4506
07-Nov-2008,0.6724,0.5271,65.63,0.4284,0.7907,1.1379,0.8028,5.2112,1.0036,2.3894,22.05,879.84,7504,4.5884,0.4508
10-Nov-2008,0.6869,0.5329,67.96,0.4332,0.8059,1.1483,0.8081,5.3235,1.0198,2.4299,22.52,912.68,7556,4.6874,0.4622
11-Nov-2008,0.6730,0.5283,66.01,0.4292,0.7948,1.1461,0.8036,5.2159,1.0079,2.4097,22.10,889.10,7546,4.5946,0.4519
12-Nov-2008,0.6597,0.5248,64.45,0.4274,0.7817,1.1449,0.7943,5.1142,0.9925,2.3683,21.76,886.14,7620,4.5041,0.4449
13-Nov-2008,0.6393,0.5132,61.10,0.4291,0.7599,1.1422,0.7907,4.9548,0.9680,2.3012,21.21,891.31,7576,4.3643,0.4337
14-Nov-2008,0.6568,0.5159,63.76,0.4432,0.7813,1.1641,0.8004,5.0905,0.9949,2.3609,21.72,914.79,7701,4.4846,0.4462
17-Nov-2008,0.6472,0.5150,63.00,0.4391,0.7755,1.1708,0.8003,5.0161,0.9846,2.3283,21.44,910.61,7669,4.4197,0.4383
18-Nov-2008,0.6462,0.5122,62.47,0.4314,0.7741,1.1734,0.7941,5.0085,0.9869,2.3279,21.49,922.84,7706,4.4090,0.4379
19-Nov-2008,0.6441,0.5104,62.19,0.4309,0.7761,1.1715,0.7943,4.9918,0.9848,2.3249,21.43,934.98,7697,4.3986,0.4363
20-Nov-2008,0.6351,0.5085,60.46,0.4253,0.7697,1.1772,0.7976,4.9222,0.9716,2.3032,21.22,943.47,7748,4.3370,0.4303
21-Nov-2008,0.6186,0.4954,58.53,0.4181,0.7600,1.1698,0.7947,4.7943,0.9477,2.2421,20.70,933.81,7671,4.2278,0.4203
24-Nov-2008,0.6310,0.4991,60.20,0.4228,0.7695,1.1821,0.8001,4.8909,0.9655,2.2886,21.10,942.08,7824,4.3094,0.4273
25-Nov-2008,0.6429,0.5003,61.91,0.4251,0.7719,1.1842,0.7978,4.9850,0.9750,2.3276,21.44,963.35,7876,4.3875,0.4343
26-Nov-2008,0.6458,0.4976,61.49,0.4204,0.7695,1.1770,0.7950,5.0085,0.9750,2.3378,21.44,961.05,8008,4.4042,0.4343
