date,usd,cny,jpy,eur,krw,gbp,sgd,inr,thb,nzd,twd,myr,idr,vnd,aed,pgk,hkd,cad,zar,chf,php,sdr
03-Feb-2021,0.7613,4.9175,79.94,0.6322,848.42,0.5571,1.0140,55.55,22.85,1.0544,21.29,3.0810,10662,17530,,2.6712,5.9011,0.9730,,0.6835,,0.5302
04-Feb-2021,0.7624,4.9239,80.16,0.6343,852.78,0.5601,1.0176,55.59,22.89,1.0595,21.30,3.0892,10696,17554,,2.6751,5.9100,0.9758,,0.6860,,0.5313
05-Feb-2021,0.7593,4.9177,80.14,0.6350,854.38,0.5552,1.0164,55.38,22.87,1.0628,21.22,3.0934,10664,17467,,2.6642,5.8866,0.9742,,0.6866,,0.5298
08-Feb-2021,0.7673,4.9551,80.97,0.6376,858.85,0.5590,1.0235,55.88,23.04,1.0661,21.47,3.1164,10746,17634,,2.6923,5.9487,0.9795,,0.6905,,0.5353
09-Feb-2021,0.7727,4.9832,81.04,0.6398,861.81,0.5608,1.0278,56.31,23.16,1.0658,21.63,3.1352,10818,17754,,2.7112,5.9900,0.9836,,0.6927,,0.5382
10-Feb-2021,0.7740,4.9831,80.94,0.6381,857.55,0.5600,1.0264,56.40,23.16,1.0697,21.67,3.1287,10824,17783,,2.7158,6.0004,0.9827,,0.6900,,0.5371
11-Feb-2021,0.7735,4.9954,80.91,0.6381,856.15,0.5586,1.0254,56.30,23.15,1.0710,21.66,3.1284,10825,17772,,2.7140,5.9969,0.9819,,0.6886,,0.5363
12-Feb-2021,0.7745,5.0019,81.18,0.6389,857.26,0.5616,1.0269,56.36,23.13,1.0730,21.69,3.1300,10822,17795,,2.7175,6.0048,0.9855,,0.6897,,0.5370
15-Feb-2021,0.7782,5.0258,81.74,0.6414,857.53,0.5600,1.0296,56.51,23.23,1.0747,21.79,3.1408,10825,17880,,2.7305,6.0332,0.9859,,0.6935,,0.5401
16-Feb-2021,0.7796,5.0348,82.29,0.6422,856.58,0.5593,1.0313,56.64,23.28,1.0741,21.83,3.1437,10852,17912,,2.7354,6.0438,0.9839,,0.6931,,0.5411
17-Feb-2021,0.7753,5.0070,82.08,0.6411,858.09,0.5581,1.0295,56.49,23.24,1.0767,21.71,3.1287,10849,17843,,2.7204,6.0106,0.9842,,0.6924,,0.5368
18-Feb-2021,0.7754,5.0019,82.09,0.6442,858.00,0.5599,1.0296,56.40,23.26,1.0790,21.64,3.1316,10881,17842,,2.7207,6.0112,0.9852,,0.6971,,0.5391
19-Feb-2021,0.7770,5.0279,82.05,0.6425,860.92,0.5564,1.0315,56.45,23.33,1.0763,21.72,3.1414,10940,17883,,2.7263,6.0240,0.9870,,0.6963,,0.5398
22-Feb-2021,0.7876,5.0899,83.23,0.6498,872.65,0.5617,1.0421,57.12,23.64,1.0777,21.98,3.1817,11109,18134,,2.7635,6.1063,0.9926,,0.7072,,0.5458
23-Feb-2021,0.7923,5.1175,83.20,0.6509,879.43,0.5626,1.0461,57.29,23.78,1.0818,22.07,3.2029,11177,18243,,2.7800,6.1430,0.9973,,0.7095,,0.5493
24-Feb-2021,0.7913,5.1131,83.49,0.6513,878.94,0.5588,1.0444,57.24,23.76,1.0744,22.04,3.1962,11148,18219,,2.7765,6.1360,0.9955,,0.7175,,0.5480
25-Feb-2021,0.7970,5.1420,84.39,0.6545,883.72,0.5629,1.0507,57.66,23.94,1.0724,22.16,3.2188,11226,18347,,2.7965,6.1800,0.9966,,0.7222,,0.5517
26-Feb-2021,0.7829,5.0665,83.10,0.6441,878.53,0.5609,1.0400,57.20,23.76,1.0660,21.80,3.1711,11156,18020,,2.7470,6.0718,0.9879,,0.7093,,0.5412
01-Mar-2021,0.7745,5.0065,82.50,0.6413,870.07,0.5545,1.0305,56.85,23.51,1.0659,21.59,3.1389,11074,17833,,2.7175,6.0080,0.9845,,0.7039,,0.5381
02-Mar-2021,0.7755,5.0195,82.83,0.6451,871.66,0.5590,1.0329,56.90,23.52,1.0705,21.62,3.1449,11090,17855,,2.7211,6.0167,0.9835,,0.7101,,0.5397
03-Mar-2021,0.7822,5.0564,83.59,0.6470,878.04,0.5605,1.0403,57.18,23.70,1.0737,21.77,3.1679,11172,18009,,2.7446,6.0680,0.9880,,0.7159,,0.5448
04-Mar-2021,0.7793,5.0426,83.43,0.6465,877.61,0.5586,1.0380,56.76,23.68,1.0746,21.68,3.1605,11144,17939,,2.7344,6.0461,0.9864,,0.7164,,0.5422
05-Mar-2021,0.7709,4.9903,83.30,0.6448,869.85,0.5552,1.0316,56.16,23.47,1.0753,21.51,3.1391,11043,17757,,2.7049,5.9830,0.9763,,0.7162,,0.5369
08-Mar-2021,0.7702,5.0148,83.47,0.6469,873.06,0.5571,1.0360,56.28,23.65,1.0755,21.62,3.1505,11064,17742,,2.7025,5.9820,0.9747,,0.7175,,0.5391
09-Mar-2021,0.7663,4.9996,83.67,0.6462,873.83,0.5536,1.0344,56.06,23.66,1.0760,21.72,3.1625,11058,17671,,2.6888,5.9523,0.9695,,0.7173,,0.5376
10-Mar-2021,0.7684,5.0034,83.63,0.6469,877.87,0.5542,1.0353,56.04,23.64,1.0759,21.75,3.1731,11065,17715,,2.6961,5.9651,0.9733,,0.7145,,0.5383
11-Mar-2021,0.7747,5.0347,84.14,0.6495,881.11,0.5559,1.0408,56.37,23.71,1.0752,21.85,3.1863,11160,17859,,2.7182,6.0125,0.9769,,0.7206,,0.5429
12-Mar-2021,0.7785,5.0502,84.64,0.6506,879.36,0.5569,1.0444,56.57,23.85,1.0786,21.89,3.2035,11189,17950,,2.7316,6.0415,0.9764,,0.7212,,0.5438
15-Mar-2021,0.7749,5.0403,84.60,0.6488,880.33,0.5565,1.0431,56.36,23.84,1.0761,21.84,3.1893,11166,17878,,2.7189,6.0155,0.9667,,0.7205,,0.5426
16-Mar-2021,0.7753,5.0374,84.65,0.6494,876.69,0.5589,1.0424,56.15,23.81,1.0770,21.88,3.1888,11168,17895,,2.7204,6.0200,0.9673,,0.7183,,0.5427
17-Mar-2021,0.7737,5.0309,84.43,0.6501,875.67,0.5569,1.0419,56.13,23.84,1.0771,21.90,3.1861,11184,17845,,2.7147,6.0085,0.9633,,0.7162,,0.5413
18-Mar-2021,0.7827,5.0834,85.26,0.6544,879.50,0.5610,1.0499,56.69,24.08,1.0802,22.15,3.2149,11267,18051,,2.7463,6.0777,0.9705,,0.7231,,0.5484
19-Mar-2021,0.7753,5.0484,84.41,0.6505,877.27,0.5568,1.0411,56.24,23.92,1.0809,22.06,3.1915,11207,17890,,2.7204,6.0214,0.9682,,0.7188,,0.5422
22-Mar-2021,0.7726,5.0282,84.06,0.6496,873.29,0.5579,1.0374,55.95,23.87,1.0795,22.00,3.1742,11149,17832,,2.7109,5.9996,0.9659,,0.7181,,0.5411
23-Mar-2021,0.7700,5.0129,83.72,0.6458,869.10,0.5566,1.0332,55.74,23.84,1.0868,21.90,3.1716,11098,17769,,2.7018,5.9801,0.9660,,0.7119,,0.5388
24-Mar-2021,0.7601,4.9582,82.49,0.6417,860.65,0.5543,1.0231,55.15,23.57,1.0891,21.68,3.1388,10983,17542,,2.6670,5.9051,0.9575,,0.7102,,0.5329
25-Mar-2021,0.7600,4.9651,82.78,0.6429,861.73,0.5548,1.0239,55.18,23.66,1.0888,21.73,3.1453,10980,17545,,2.6667,5.9041,0.9554,,0.7111,,0.5339
26-Mar-2021,0.7613,4.9807,83.19,0.6464,860.92,0.5533,1.0257,55.18,23.71,1.0915,21.80,3.1567,10988,17575,,2.6712,5.9145,0.9582,,0.7157,,0.5357
29-Mar-2021,0.7631,4.9946,83.60,0.6478,863.81,0.5541,1.0277,55.33,23.79,1.0926,21.76,3.1630,11018,17609,,2.6775,5.9307,0.9627,,0.7172,,0.5374
30-Mar-2021,0.7652,5.0281,84.13,0.6505,867.52,0.5553,1.0316,55.71,23.89,1.0891,21.82,3.1721,11076,17653,,2.6849,5.9498,0.9635,,0.7189,,0.5388
31-Mar-2021,0.7602,4.9895,84.28,0.6493,860.62,0.5538,1.0245,55.91,23.86,1.0893,21.67,3.1594,11075,17542,,2.6674,5.9106,0.9594,,0.7177,,0.5365
01-Apr-2021,0.7543,4.9577,83.50,0.6438,853.79,0.5479,1.0166,55.15,23.64,1.0849,21.54,3.1273,10994,17405,,2.6467,5.8641,0.9499,,0.7134,,0.5322
06-Apr-2021,0.7648,5.0090,84.26,0.6475,857.33,0.5496,1.0249,56.06,24.01,1.0839,21.78,3.1605,11096,17660,,2.6835,5.9474,0.9585,,0.7168,,0.5392
07-Apr-2021,0.7660,5.0087,84.08,0.6451,854.97,0.5544,1.0249,56.58,23.99,1.0854,21.78,3.1605,11099,17689,,2.6877,5.9600,0.9640,,0.7131,,0.5391
08-Apr-2021,0.7638,5.0016,83.77,0.6433,853.23,0.5550,1.0240,56.77,24.01,1.0862,21.70,3.1591,11119,17633,,2.6800,5.9451,0.9624,,0.7098,,0.5360
09-Apr-2021,0.7614,4.9912,83.30,0.6402,853.10,0.5556,1.0215,56.92,23.96,1.0835,21.65,3.1484,11078,17567,,2.6716,5.9235,0.9589,,0.7044,,0.5350
12-Apr-2021,0.7605,4.9846,83.31,0.6396,856.04,0.5555,1.0210,56.97,24.00,1.0819,21.64,3.1462,11119,17543,,2.6684,5.9153,0.9556,,0.7046,,0.5343
13-Apr-2021,0.7604,4.9815,83.41,0.6393,856.86,0.5535,1.0209,57.07,23.94,1.0843,21.63,3.1445,11123,17543,,2.6681,5.9112,0.9566,,0.7029,,0.5334
14-Apr-2021,0.7672,5.0179,83.56,0.6413,857.57,0.5569,1.0261,57.66,24.16,1.0816,21.83,3.1685,11215,17705,,2.6919,5.9611,0.9619,,0.7057,,0.5386
15-Apr-2021,0.7716,5.0446,84.03,0.6444,862.38,0.5601,1.0310,57.94,24.30,1.0798,21.92,3.1844,11287,17804,,2.7074,5.9922,0.9666,,0.7126,,0.5404
16-Apr-2021,0.7745,5.0549,84.27,0.6470,862.74,0.5626,1.0336,57.73,24.20,1.0805,21.94,3.1964,11284,17869,,2.7175,6.0162,0.9699,,0.7139,,0.5422
19-Apr-2021,0.7738,5.0497,83.97,0.6466,865.19,0.5585,1.0314,57.98,24.20,1.0827,21.83,3.1948,11269,17855,,2.7151,6.0132,0.9675,,0.7121,,0.5411
20-Apr-2021,0.7803,5.0667,84.43,0.6469,867.44,0.5574,1.0350,58.32,24.35,1.0813,21.91,3.2125,11313,18005,,2.7379,6.0600,0.9746,,0.7137,,0.5440
21-Apr-2021,0.7715,5.0104,83.33,0.6412,862.20,0.5540,1.0256,57.78,24.16,1.0753,21.66,3.1767,11218,17799,,2.7070,5.9877,0.9724,,0.7066,,0.5377
22-Apr-2021,0.7745,5.0224,83.68,0.6436,865.36,0.5558,1.0283,58.15,24.26,1.0770,21.77,3.1840,11253,17870,,2.7175,6.0105,0.9684,,0.7098,,0.5403
23-Apr-2021,0.7733,5.0233,83.43,0.6428,864.77,0.5578,1.0274,57.92,24.27,1.0770,21.75,3.1762,11244,17835,,2.7133,6.0018,0.9648,,0.7088,,0.5389
26-Apr-2021,0.7771,5.0431,83.77,0.6419,865.05,0.5592,1.0300,58.09,24.46,1.0778,21.73,3.1884,11260,17913,,2.7267,6.0301,0.9687,,0.7093,,0.5414
27-Apr-2021,0.7799,5.0552,84.40,0.6458,864.99,0.5613,1.0334,58.12,24.46,1.0787,21.73,3.1942,11296,17974,,2.7365,6.0538,0.9668,,0.7141,,0.5427
28-Apr-2021,0.7745,5.0237,84.33,0.6416,861.20,0.5579,1.0282,57.64,24.31,1.0748,21.61,3.1770,11230,17851,,2.7175,6.0118,0.9609,,0.7094,,0.5393
29-Apr-2021,0.7796,5.0444,84.69,0.6424,862.52,0.5585,1.0325,57.75,24.36,1.0734,21.70,3.1993,11273,17974,,2.7354,6.0516,0.9594,,0.7091,,0.5435
30-Apr-2021,0.7776,5.0314,84.63,0.6417,864.98,0.5579,1.0320,57.57,24.27,1.0733,21.72,3.1924,11240,17926,,2.7284,6.0376,0.9547,,0.7068,,0.5408
03-May-2021,0.7714,4.9947,84.57,0.6417,865.33,0.5585,1.0284,57.23,24.02,1.0769,21.58,3.1654,11158,17783,,2.7067,5.9913,0.9488,,0.7048,,0.5372
04-May-2021,0.7743,5.0135,84.65,0.6433,867.97,0.5579,1.0318,57.22,24.11,1.0801,21.63,3.1835,11172,17862,,2.7168,6.0137,0.9518,,0.7081,,0.5401
05-May-2021,0.7725,5.0019,84.49,0.6431,867.25,0.5556,1.0328,57.08,24.12,1.0782,21.61,3.1823,11151,17814,,2.7105,6.0008,0.9497,,0.7058,,0.5395
06-May-2021,0.7741,5.0159,84.64,0.6447,871.41,0.5566,1.0345,57.25,24.17,1.0728,21.65,3.1932,11101,17856,,2.7161,6.0139,0.9493,,0.7072,,0.5403
07-May-2021,0.7777,5.0239,84.85,0.6448,871.99,0.5593,1.0361,57.27,24.32,1.0746,21.71,3.2026,11109,17938,,2.7288,6.0401,0.9462,,0.7058,,0.5424
10-May-2021,0.7856,5.0524,85.50,0.6465,875.36,0.5594,1.0421,57.65,24.46,1.0793,21.82,3.2276,11160,18116,,2.7565,6.1013,0.9519,,0.7084,,0.5472
11-May-2021,0.7839,5.0398,85.34,0.6455,877.05,0.5549,1.0398,57.59,24.37,1.0777,21.85,3.2261,11127,18077,,2.7505,6.0882,0.9477,,0.7061,,0.5435
12-May-2021,0.7795,5.0194,84.86,0.6430,877.04,0.5522,1.0356,57.28,24.35,1.0789,21.83,3.2193,11067,17971,,2.7351,6.0550,0.9449,,0.7059,,0.5406
13-May-2021,0.7709,4.9779,84.58,0.6385,872.63,0.5486,1.0290,56.60,24.16,1.0776,21.55,3.1801,10945,17769,,2.7049,5.9876,0.9354,,0.7008,,0.5352
14-May-2021,0.7736,4.9806,84.71,0.6395,872.76,0.5504,1.0335,56.75,24.28,1.0770,21.64,3.1913,10984,17831,,2.7144,6.0086,0.9413,,0.6998,,0.5387
17-May-2021,0.7751,4.9906,84.74,0.6392,879.82,0.5503,1.0352,56.76,24.37,1.0741,21.74,3.2043,11068,17864,,2.7196,6.0204,0.9399,,0.6995,,0.5388
18-May-2021,0.7787,5.0062,84.99,0.6400,880.87,0.5497,1.0375,56.91,24.51,1.0764,21.77,3.2129,11135,17944,,2.7323,6.0472,0.9380,,0.7021,,0.5403
19-May-2021,0.7791,5.0066,84.88,0.6365,880.54,0.5487,1.0352,56.85,24.46,1.0768,21.71,3.2150,11145,17955,,2.7337,6.0496,0.9401,,0.6989,,0.5395
20-May-2021,0.7749,4.9918,84.58,0.6363,878.32,0.5489,1.0334,56.68,24.32,1.0791,21.67,3.2096,11155,17861,,2.7189,6.0166,0.9383,,0.7005,,0.5369
21-May-2021,0.7756,4.9894,84.35,0.6340,873.55,0.5467,1.0324,56.59,24.35,1.0795,21.66,3.2110,11148,17878,,2.7214,6.0214,0.9366,,0.6952,,0.5376
24-May-2021,0.7739,4.9794,84.19,0.6349,872.68,0.5466,1.0301,56.43,24.28,1.0788,21.61,3.2032,11112,17843,,2.7154,6.0086,0.9339,,0.6947,,0.5356
25-May-2021,0.7753,4.9714,84.31,0.6342,870.28,0.5469,1.0289,56.49,24.31,1.0735,21.59,3.2134,11119,17878,,2.7204,6.0188,0.9339,,0.6951,,0.5370
26-May-2021,0.7787,4.9810,84.72,0.6353,869.21,0.5499,1.0308,56.67,24.43,1.0655,21.64,3.2265,11157,17954,,2.7323,6.0444,0.9383,,0.6969,,0.5385
27-May-2021,0.7748,4.9459,84.52,0.6353,865.43,0.5487,1.0258,56.30,24.23,1.0618,21.52,3.2095,11090,17859,,2.7186,6.0135,0.9389,,0.6948,,0.5357
28-May-2021,0.7727,4.9236,84.92,0.6346,862.02,0.5447,1.0234,55.96,24.17,1.0649,21.43,3.1963,11047,17809,,2.7112,5.9955,0.9341,,0.6942,,0.5349
31-May-2021,0.7725,4.9214,84.77,0.6335,858.71,0.5444,1.0223,55.96,24.15,1.0648,21.34,3.1958,11038,17805,,2.7105,5.9954,0.9331,,0.6949,,0.5347
01-Jun-2021,0.7744,4.9341,84.78,0.6335,857.08,0.5443,1.0217,56.35,24.15,1.0643,21.35,3.1940,11058,17846,,2.7172,6.0089,0.9334,,0.6963,,0.5360
02-Jun-2021,0.7742,4.9421,84.94,0.6337,861.51,0.5471,1.0241,56.68,24.12,1.0695,21.41,3.1947,11049,17843,,2.7165,6.0068,0.9345,,0.6948,,0.5357
03-Jun-2021,0.7733,4.9412,84.89,0.6341,861.02,0.5464,1.0238,56.53,24.10,1.0718,21.37,3.1883,11062,17821,,2.7133,5.9991,0.9318,,0.6950,,0.5361
04-Jun-2021,0.7653,4.9035,84.39,0.6321,854.92,0.5432,1.0167,55.85,23.92,1.0712,21.21,3.1595,10958,17639,,2.6853,5.9376,0.9278,,0.6925,,0.5303
07-Jun-2021,0.7734,4.9510,84.71,0.6361,859.98,0.5472,1.0242,56.28,24.11,1.0740,21.43,3.1926,11036,17823,,2.7137,5.9994,0.9354,,0.6958,,0.5375
08-Jun-2021,0.7743,4.9501,84.77,0.6358,863.06,0.5472,1.0249,56.40,24.17,1.0736,21.45,3.1913,11045,17773,,2.7168,6.0079,0.9361,,0.6954,,0.5370
09-Jun-2021,0.7740,4.9503,84.74,0.6356,863.28,0.5467,1.0249,56.49,24.12,1.0749,21.48,3.1881,11043,17775,,2.7158,6.0058,0.9370,,0.6940,,0.5365
10-Jun-2021,0.7737,4.9396,84.75,0.6360,862.92,0.5483,1.0248,56.46,24.09,1.0767,21.42,3.1861,11016,17776,,2.7147,6.0035,0.9373,,0.6932,,0.5359
11-Jun-2021,0.7754,4.9529,84.84,0.6362,861.27,0.5472,1.0252,56.57,24.08,1.0780,21.40,3.1896,11008,17806,,2.7207,6.0166,0.9373,,0.6931,,0.5377
15-Jun-2021,0.7716,4.9392,84.91,0.6363,862.00,0.5463,1.0231,56.49,24.02,1.0778,21.32,3.1744,10991,17708,,2.7074,5.9889,0.9362,,0.6940,,0.5360
16-Jun-2021,0.7694,4.9230,84.69,0.6343,859.30,0.5461,1.0210,56.43,23.98,1.0777,21.26,3.1684,10966,17659,,2.6996,5.9719,0.9371,,0.6912,,0.5346
17-Jun-2021,0.7632,4.9013,84.44,0.6359,862.58,0.5449,1.0194,56.25,23.91,1.0769,21.18,3.1551,10966,17525,,2.6779,5.9260,0.9362,,0.6932,,0.5301
18-Jun-2021,0.7537,4.8587,82.94,0.6331,853.14,0.5421,1.0115,55.89,23.66,1.0795,20.95,3.1237,10838,17343,,2.6446,5.8518,0.9328,,0.6918,,0.5273
21-Jun-2021,0.7500,4.8490,82.40,0.6320,852.23,0.5431,1.0099,55.61,23.67,1.0779,20.96,3.1117,10821,17264,,2.6316,5.8229,0.9355,,0.6917,,0.5249
22-Jun-2021,0.7509,4.8579,82.96,0.6314,849.97,0.5404,1.0112,55.65,23.79,1.0781,20.99,3.1181,10821,17283,,2.6347,5.8310,0.9300,,0.6914,,0.5262
23-Jun-2021,0.7545,4.8923,83.58,0.6326,857.60,0.5413,1.0159,56.10,24.02,1.0766,21.11,3.1431,10897,17374,,2.6474,5.8591,0.9296,,0.6935,,0.5289
24-Jun-2021,0.7569,4.9030,83.91,0.6348,859.35,0.5423,1.0185,56.17,24.20,1.0736,21.19,3.1545,10945,17416,,2.6558,5.8771,0.9317,,0.6957,,0.5298
25-Jun-2021,0.7594,4.9053,84.17,0.6360,856.28,0.5452,1.0190,56.33,24.12,1.0732,21.18,3.1574,10966,17475,,2.6646,5.8945,0.9347,,0.6969,,0.5315
28-Jun-2021,0.7591,4.9053,84.01,0.6365,857.92,0.5463,1.0201,56.32,24.20,1.0735,21.17,3.1518,10984,17474,,2.6635,5.8926,0.9341,,0.6972,,0.5312
29-Jun-2021,0.7563,4.8842,83.62,0.6344,853.70,0.5450,1.0153,56.13,24.23,1.0752,21.09,3.1379,10951,17412,,2.6537,5.8706,0.9332,,0.6955,,0.5294
30-Jun-2021,0.7518,4.8553,83.07,0.6320,847.52,0.5429,1.0109,55.92,24.09,1.0745,20.96,3.1218,10927,17308,,2.6379,5.8382,0.9318,,0.6930,,0.5269
01-Jul-2021,0.7483,4.8387,83.16,0.6319,847.24,0.5417,1.0072,55.64,23.96,1.0718,20.86,3.1092,10873,17221,,2.6256,5.8104,0.9281,,0.6929,,0.5246
02-Jul-2021,0.7466,4.8384,83.33,0.6305,846.91,0.5423,1.0081,55.80,24.01,1.0713,20.88,3.1081,10867,17177,,2.6196,5.7988,0.9285,,0.6915,,0.5243
05-Jul-2021,0.7513,4.8574,83.50,0.6338,850.09,0.5436,1.0119,56.00,24.18,1.0708,20.95,3.1219,10883,17275,,2.6361,5.8351,0.9276,,0.6929,,0.5276
06-Jul-2021,0.7578,4.8962,83.96,0.6377,857.04,0.5456,1.0176,56.33,24.33,1.0691,21.15,3.1456,10960,17436,,2.6589,5.8863,0.9336,,0.6976,,0.5322
07-Jul-2021,0.7504,4.8534,82.99,0.6343,854.35,0.5434,1.0111,56.08,24.23,1.0676,20.99,3.1213,10885,17267,,2.6330,5.8290,0.9351,,0.6929,,0.5269
08-Jul-2021,0.7460,4.8313,82.27,0.6319,853.19,0.5408,1.0081,55.70,24.21,1.0672,20.90,3.1127,10836,17171,,2.6175,5.7952,0.9341,,0.6898,,0.5241
09-Jul-2021,0.7427,4.8176,81.70,0.6275,853.05,0.5390,1.0058,55.43,24.28,1.0696,20.83,3.1093,10806,17084,,2.6060,5.7692,0.9308,,0.6802,,0.5217
12-Jul-2021,0.7474,4.8373,82.34,0.6297,857.02,0.5382,1.0100,55.64,24.37,1.0703,20.94,3.1312,10830,17194,,2.6225,5.8047,0.9318,,0.6835,,0.5246
13-Jul-2021,0.7488,4.8432,82.65,0.6315,857.59,0.5394,1.0125,55.75,24.43,1.0722,20.95,3.1382,10841,17234,,2.6274,5.8152,0.9331,,0.6852,,0.5256
14-Jul-2021,0.7460,4.8280,82.44,0.6327,857.62,0.5396,1.0109,55.62,24.36,1.0633,20.88,3.1339,10811,17171,,2.6175,5.7941,0.9327,,0.6850,,0.5235
15-Jul-2021,0.7478,4.8312,82.14,0.6315,852.72,0.5398,1.0117,55.71,24.40,1.0646,20.89,3.1385,10842,17210,,2.6239,5.8083,0.9368,,0.6835,,0.5256
16-Jul-2021,0.7439,4.8094,81.82,0.6299,847.61,0.5379,1.0078,55.49,24.37,1.0597,20.80,3.1251,10790,17119,,2.6102,5.7784,0.9352,,0.6831,,0.5222
19-Jul-2021,0.7382,4.7849,81.17,0.6255,846.80,0.5368,1.0030,55.23,24.25,1.0558,20.71,3.1137,10721,16996,,2.5902,5.7347,0.9335,,0.6788,,0.5189
20-Jul-2021,0.7324,4.7509,80.18,0.6215,842.82,0.5360,1.0011,54.83,24.05,1.0608,20.58,3.0946,10633,16861,,2.5698,5.6920,0.9352,,0.6733,,0.5155
21-Jul-2021,0.7298,4.7260,80.21,0.6202,840.97,0.5364,0.9984,54.45,24.00,1.0574,20.48,3.0962,10621,16801,,2.5607,5.6730,0.9280,,0.6725,,0.5136
22-Jul-2021,0.7356,4.7569,81.04,0.6238,846.28,0.5363,1.0021,54.76,24.16,1.0580,20.60,3.1097,10674,16931,,2.5811,5.7177,0.9258,,0.6751,,0.5181
23-Jul-2021,0.7365,4.7672,81.21,0.6260,847.17,0.5351,1.0018,54.84,24.25,1.0565,20.64,3.1113,10678,16954,,2.5842,5.7232,0.9261,,0.6776,,0.5179
26-Jul-2021,0.7353,4.7687,81.11,0.6240,848.82,0.5344,1.0005,54.73,24.20,1.0553,20.65,3.1069,10653,16919,,2.5800,5.7159,0.9250,,0.6754,,0.5177
27-Jul-2021,0.7372,4.7763,81.25,0.6247,848.07,0.5333,1.0016,54.87,24.28,1.0546,20.66,3.1180,10684,16961,,2.5867,5.7343,0.9255,,0.6754,,0.5185
28-Jul-2021,0.7361,4.7902,80.85,0.6229,850.49,0.5305,1.0013,54.79,24.27,1.0569,20.63,3.1166,10672,16932,,2.5828,5.7286,0.9262,,0.6735,,0.5179
29-Jul-2021,0.7383,4.7773,81.02,0.6227,845.63,0.5299,1.0005,54.83,24.28,1.0588,20.62,3.1178,10697,16957,,2.5905,5.7409,0.9221,,0.6710,,0.5189
30-Jul-2021,0.7381,4.7710,80.86,0.6213,848.80,0.5295,0.9992,54.91,24.28,1.0555,20.64,3.1236,10675,16943,,2.5898,5.7385,0.9192,,0.6697,,0.5170
03-Aug-2021,0.7397,4.7811,80.77,0.6229,850.44,0.5324,1.0001,54.98,24.42,1.0555,20.65,3.1249,10621,16966,,2.5954,5.7511,0.9265,,0.6699,,0.5180
04-Aug-2021,0.7397,4.7792,80.66,0.6231,846.26,0.5312,0.9983,54.84,24.48,1.0488,20.58,3.1265,10596,16975,,2.5954,5.7503,0.9269,,0.6685,,0.5179
05-Aug-2021,0.7395,4.7803,81.09,0.6248,845.22,0.5322,0.9993,54.89,24.54,1.0488,20.53,3.1217,10612,16971,,2.5947,5.7501,0.9264,,0.6709,,0.5181
06-Aug-2021,0.7391,4.7781,81.17,0.6250,843.55,0.5309,0.9981,54.82,24.68,1.0484,20.54,3.1183,10620,16948,,2.5933,5.7481,0.9242,,0.6709,,0.5181
09-Aug-2021,0.7357,4.7652,81.07,0.6257,841.29,0.5305,0.9972,54.60,24.62,1.0480,20.47,3.1080,10578,16870,,2.5814,5.7254,0.9243,,0.6732,,0.5165
10-Aug-2021,0.7330,4.7489,80.89,0.6244,842.42,0.5294,0.9952,54.51,24.53,1.0504,20.40,3.0995,10556,16790,,2.5719,5.7049,0.9215,,0.6744,,0.5157
11-Aug-2021,0.7338,4.7569,81.22,0.6263,848.03,0.5307,0.9977,54.61,24.49,1.0477,20.44,3.1106,10554,16731,,2.5747,5.7106,0.9194,,0.6772,,0.5168
12-Aug-2021,0.7365,4.7697,81.30,0.6272,855.16,0.5309,0.9997,54.68,24.56,1.0471,20.47,3.1180,10600,16794,,2.5842,5.7297,0.9213,,0.6787,,0.5192
13-Aug-2021,0.7337,4.7528,81.00,0.6251,858.00,0.5313,0.9971,54.50,24.45,1.0478,20.43,3.1076,10555,16739,,2.5744,5.7099,0.9187,,0.6774,,0.5166
16-Aug-2021,0.7336,4.7517,80.28,0.6224,857.54,0.5295,0.9949,54.47,24.49,1.0443,20.44,3.1121,10551,16754,,2.5740,5.7095,0.9199,,0.6721,,0.5165
17-Aug-2021,0.7311,4.7385,79.94,0.6212,860.26,0.5288,0.9927,54.30,24.42,1.0521,20.38,3.0975,10508,16695,,2.5653,5.6922,0.9205,,0.6677,,0.5137
18-Aug-2021,0.7259,4.7055,79.57,0.6197,848.33,0.5278,0.9878,53.93,24.11,1.0487,20.22,3.0737,10441,16561,,2.5470,5.6537,0.9157,,0.6636,,0.5105
19-Aug-2021,0.7190,4.6695,79.19,0.6160,845.24,0.5243,0.9810,53.38,24.03,1.0509,20.10,3.0493,10364,16402,,2.5228,5.6024,0.9140,,0.6611,,0.5067
20-Aug-2021,0.7133,4.6375,78.24,0.6103,841.75,0.5231,0.9726,53.09,23.79,1.0438,19.97,3.0226,10311,16283,,2.5028,5.5567,0.9178,,0.6535,,0.5032
23-Aug-2021,0.7161,4.6494,78.74,0.6112,840.36,0.5244,0.9743,53.20,23.90,1.0466,20.01,3.0291,10322,16339,,2.5126,5.5782,0.9142,,0.6564,,0.5056
24-Aug-2021,0.7234,4.6869,79.45,0.6161,843.81,0.5265,0.9811,53.62,23.90,1.0460,20.21,3.0513,10410,16509,,2.5382,5.6349,0.9142,,0.6606,,0.5100
25-Aug-2021,0.7245,4.6925,79.48,0.6170,845.73,0.5279,0.9814,53.79,23.75,1.0433,20.24,3.0534,10440,16526,,2.5421,5.6398,0.9141,,0.6623,,0.5103
